User_ID,Exercise_Type,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Total_Calories_Burned
16369885,"Ice skating, rapidly",male,24,195.0,98.0,20.0,96.0,40.6,60.5299342248755
11312954,Jazzercise,male,48,181.0,80.0,27.0,105.0,40.6,44.45472401194032
19443162,Raking lawn,female,78,156.0,61.0,20.0,102.0,40.4,18.005571391044775
15574309,"Running, 10 mph (6 min mile)",male,41,183.0,88.0,16.0,96.0,40.3,77.32204546547266
17897028,Pushing a wheelchair,male,32,187.0,93.0,11.0,90.0,39.9,14.03616748895522
16334614,"Climbing hills, carrying over 42 lb",male,37,193.0,95.0,8.0,84.0,39.8,23.4707908218905
11179649,"Teach physical education,exercise class",male,34,182.0,81.0,20.0,105.0,40.6,22.227362005970143
18419065,"Frisbee, ultimate frisbee",female,34,156.0,56.0,12.0,89.0,40.1,18.45564297552237
15572882,"Loading, unloading car",female,50,170.0,70.0,26.0,100.0,40.6,18.728610579104487
15432463,Badminton,male,29,189.0,85.0,22.0,102.0,40.5,28.906899124378118
11074364,"Stationary cycling, very vigorous",female,25,157.0,54.0,5.0,85.0,39.1,11.585890585074644
13084871,"Walking 3.0 mph, moderate",female,71,181.0,78.0,1.0,76.0,37.8,0.8836242961194024
13535958,"Cycling, mountain bike, bmx",male,29,188.0,89.0,19.0,95.0,40.8,49.34139925850761
19151004,"Running, general",female,45,152.0,54.0,12.0,88.0,39.9,17.796512869253714
13674580,Walking the dog,male,21,186.0,79.0,19.0,97.0,40.8,15.445958505074634
10530300,"Aerobics, high impact",male,57,175.0,76.0,28.0,109.0,40.6,51.11950246527361
17040174,"Skiing, water skiing",female,29,168.0,66.0,8.0,93.0,39.8,10.866710314029856
19983373,"Children's games, hopscotch, dodgeball",female,30,166.0,58.0,28.0,111.0,41.0,27.87112969074634
13367877,"Weight lifting, light workout",female,39,184.0,74.0,15.0,93.0,40.1,11.422394364179109
18930801,"Ballroom dancing, fast",female,32,178.0,73.0,18.0,102.0,40.2,24.804509269253717
17085407,"Ballroom dancing, slow",male,50,198.0,105.0,1.0,78.0,37.6,1.080496764179105
13387639,"Horseback riding, grooming horse",female,38,161.0,53.0,2.0,79.0,38.4,1.2737811164179111
13196224,"Ballet, twist, jazz, tap",female,27,158.0,54.0,23.0,109.0,40.8,19.19912765373135
15229136,Swimming sidestroke,female,71,164.0,67.0,19.0,94.0,40.2,34.96135938666663
10264524,Darts (wall or lawn),female,34,168.0,69.0,23.0,94.0,40.9,13.627020734925374
12720501,"Martial arts, judo, karate, jujitsu",female,52,159.0,57.0,19.0,101.0,40.2,37.17294760477621
13979151,"Aerobics, high impact",male,20,182.0,83.0,14.0,91.0,40.2,27.913938846169145
12951148,"Running, 8.6 mph (7 min mile)",female,22,164.0,62.0,27.0,112.0,40.9,80.4267360214925
11068965,Walking using crutches,female,21,154.0,55.0,14.0,92.0,40.3,13.214759767164212
13230524,"Running, 5 mph (12 minute mile)",male,38,182.0,85.0,8.0,84.0,39.8,18.67535301094525
16014607,"Swimming, treading water, fast, vigorous",female,63,145.0,52.0,22.0,94.0,40.8,39.26671473671651
16652585,Snow shoeing,female,23,153.0,55.0,26.0,98.0,40.8,39.27316883184075
18461600,"Cross country skiing, racing",male,50,191.0,88.0,24.0,105.0,40.8,101.47029060776116
11252629,"Track and field (shot, discus)",female,26,161.0,56.0,21.0,109.0,40.3,16.135418345074623
16571569,"Walk/run, playing with children, moderate",male,73,183.0,85.0,23.0,106.0,40.4,26.82376093930348
16401041,"Soccer, competitive",female,72,166.0,67.0,6.0,91.0,39.4,13.798268640000035
15103291,"Cycling, <10 mph, leisure bicycling",female,66,147.0,50.0,2.0,76.0,38.0,1.3720593830845766
12047880,"Skin diving, moderate",male,24,192.0,93.0,20.0,97.0,40.6,79.81391291940311
18199020,"Climbing hills, carrying 21 to 42 lb",male,50,183.0,87.0,10.0,88.0,39.6,23.89346635223878
10661999,Raking lawn,male,52,189.0,90.0,22.0,96.0,40.5,29.222156847761195
12379399,"Speed skating, ice, competitive",female,67,161.0,60.0,12.0,86.0,40.4,37.06997545074625
15928920,Horseshoe pitching,male,30,181.0,77.0,25.0,97.0,41.1,19.809107343283596
12344142,Jai alai,male,63,185.0,88.0,27.0,113.0,40.6,97.85401146268664
18799489,Carrying small children,male,61,199.0,107.0,20.0,99.0,40.8,22.02155309850747
10553432,Water volleyball,male,54,190.0,94.0,8.0,86.0,39.8,7.738414920597019
10466099,Tai chi,male,44,192.0,91.0,4.0,90.0,39.1,4.994296154427859
18821136,Curling,female,29,178.0,76.0,26.0,100.0,40.8,27.11189340975124
12234447,"Jumping rope, fast",male,39,175.0,74.0,9.0,93.0,39.5,27.42877594029853
13229574,"Cross country skiing, vigorous",male,37,190.0,87.0,8.0,92.0,39.4,21.4943031737313
19718663,Skateboarding,female,33,156.0,58.0,18.0,98.0,40.5,17.917154801194073
12849791,"Climbing hills, carrying 10 to 20 lb",male,47,185.0,83.0,18.0,103.0,40.6,38.46852821731347
17806572,"Coaching: football, basketball, soccer…",female,22,162.0,59.0,15.0,104.0,40.0,12.142725540298503
19998582,"Sit, playing with animals",male,38,164.0,73.0,14.0,91.0,40.1,8.775560926965174
18964819,Swimming backstroke,male,25,191.0,84.0,28.0,107.0,40.8,56.5005027247761
11968334,"Cross country skiing, moderate",female,70,156.0,55.0,10.0,86.0,39.7,15.105064935323364
10414602,"Hiking, cross country",male,44,175.0,80.0,28.0,102.0,40.8,46.10119527164181
14034778,Carrying moderate loads upstairs,male,28,183.0,88.0,6.0,78.0,39.4,14.500862337910432
13381599,"Carpentry, general",male,32,181.0,84.0,22.0,100.0,40.7,22.20705191641792
19821971,"Sit, playing with animals",male,22,192.0,92.0,14.0,93.0,40.5,11.05961103124378
10150474,"Running, 8 mph (7.5 min mile)",female,22,167.0,59.0,16.0,99.0,40.2,43.73511497233834
10822033,Kayaking,female,59,179.0,77.0,13.0,97.0,39.8,17.179187697313477
11698813,"Running, 6 mph (10 min mile)",female,31,171.0,71.0,3.0,83.0,38.4,7.311022936119421
19013606,Badminton,female,26,156.0,55.0,9.0,89.0,40.1,7.651826238805971
15231534,"Stationary cycling, very light",female,45,157.0,60.0,22.0,106.0,40.9,13.583387892537315
16682378,Orienteering,male,46,182.0,89.0,15.0,98.0,40.6,41.22829703582081
18234303,"Boxing, sparring",male,50,180.0,88.0,14.0,88.0,40.2,38.0473872270646
12348988,"Walk / run, playing with animals",female,43,167.0,63.0,9.0,94.0,39.6,7.7795767020895505
10029469,"Walking, snow blower",female,28,163.0,66.0,21.0,99.0,40.8,16.65528893731344
17413442,"Stationary cycling, very light",female,60,171.0,71.0,30.0,115.0,40.9,21.918648644776127
10827422,Swimming breaststroke,female,31,166.0,63.0,19.0,99.0,40.5,41.08588945791055
19634682,"Running, 8 mph (7.5 min mile)",female,22,173.0,72.0,28.0,107.0,40.5,93.4004150256717
12076838,"Boxing, in ring",female,65,156.0,63.0,21.0,102.0,40.4,54.4868927462687
10756407,"Aerobics, general",female,45,178.0,72.0,18.0,100.0,40.3,28.910193872238864
18020852,Water aerobics,female,40,174.0,68.0,5.0,87.0,38.9,4.66500190248756
17013961,Handball,female,51,164.0,67.0,11.0,91.0,40.0,30.35286466666669
13539130,Water polo,female,22,155.0,61.0,9.0,91.0,39.8,18.843904187462734
15068007,Taking out trash,female,59,145.0,50.0,11.0,95.0,40.1,5.659744955223882
19427819,"Table tennis, ping pong",male,37,192.0,97.0,27.0,103.0,40.7,35.93423524298506
18105176,"Swimming laps, freestyle, fast",female,20,155.0,53.0,15.0,92.0,40.0,27.287620817910515
13716627,Watering lawn or garden,male,65,175.0,77.0,26.0,116.0,40.8,10.345914484378106
12920471,Water volleyball,female,24,152.0,55.0,11.0,88.0,39.7,6.225719450746271
17886646,Croquet,female,47,161.0,58.0,11.0,99.0,40.1,5.478285588457711
14784475,"Football or baseball, playing catch",female,51,172.0,73.0,3.0,77.0,38.8,1.880477341492537
11419512,Wrestling,male,39,185.0,90.0,13.0,100.0,40.0,24.07964217313434
13172849,"Racquetball, competitive",male,20,183.0,81.0,17.0,97.0,40.5,47.26421869970161
10906559,"Canoeing, rowing, vigorous",male,21,193.0,92.0,20.0,108.0,40.5,75.77920079601995
15183212,"Mowing lawn, riding mower",male,32,198.0,99.0,24.0,107.0,40.4,20.401891157014926
10597755,Bowling,female,41,175.0,78.0,28.0,101.0,40.7,22.474332694925383
12303277,"Hiking, cross country",male,50,176.0,82.0,5.0,86.0,39.2,8.438165205970153
13276331,"Coaching: football, basketball, soccer…",male,45,190.0,94.0,10.0,84.0,39.7,12.897358200995022
17418325,Health club exercise,male,34,178.0,80.0,26.0,107.0,40.7,39.2643677930348
12293035,"Riding, snow blower",female,47,153.0,57.0,26.0,104.0,40.9,15.250440042985083
11099824,Jai alai,male,64,190.0,94.0,12.0,92.0,40.0,46.45594483582094
11937067,Juggling,female,54,171.0,70.0,26.0,111.0,41.0,24.971480772139294
16835015,"Horse racing, galloping",female,64,174.0,74.0,7.0,88.0,38.9,14.226224793631824
16555628,"Volleyball, beach",female,42,167.0,62.0,11.0,77.0,39.7,18.73028051980097
10870729,"Sailing, competition",male,30,179.0,82.0,13.0,88.0,40.0,18.294719365970195
18169479,"Cricket (batting, bowling)",female,71,172.0,71.0,17.0,109.0,40.6,20.714564985671693
12866168,"Martial arts, tae kwan do",female,30,159.0,53.0,16.0,101.0,40.5,29.10679553910455
11328082,Squash,female,40,162.0,60.0,21.0,109.0,40.6,51.892278805970186
13043269,"Riding a horse, general",male,51,186.0,90.0,2.0,83.0,38.1,2.469706889552238
17115421,"Canoeing, camping trip",male,26,186.0,82.0,21.0,106.0,40.6,23.62686257671641
13016776,Rugby,female,62,170.0,67.0,21.0,102.0,40.6,48.29394024000012
19460138,"Horseback riding, walking",female,22,163.0,64.0,28.0,105.0,40.9,15.387284913034826
15428340,Playing soccer,female,31,166.0,65.0,5.0,90.0,39.4,7.807254840796016
13273272,"Coaching: football, basketball, soccer…",male,30,185.0,87.0,4.0,83.0,38.9,4.774766653134327
10983503,"Rock climbing, mountain climbing",male,45,192.0,97.0,21.0,103.0,40.7,55.94366776955217
13454914,"Track and field (high jump, pole vault)",male,41,218.0,119.0,18.0,85.0,40.2,44.08426797850748
18310270,"Basketball, wheelchair",female,77,152.0,56.0,27.0,107.0,40.7,33.72855951761201
10833241,"Carrying 16 to 24 lbs, upstairs",female,63,178.0,76.0,15.0,98.0,39.9,23.46221545074628
18969791,"Water aerobics, water calisthenics",male,49,188.0,88.0,19.0,98.0,40.0,22.94083288517412
16800471,"Track and field (high jump, pole vault)",male,62,197.0,99.0,6.0,92.0,38.9,12.225049103283588
17481786,Swimming butterfly,male,65,179.0,84.0,9.0,85.0,39.4,28.542175049552217
14874422,Swimming breaststroke,female,23,172.0,68.0,16.0,98.0,40.4,37.34456786149263
17421540,"Cricket (batting, bowling)",male,66,182.0,86.0,27.0,113.0,40.8,39.85022360955234
18155848,"Swimming, treading water, moderate",male,74,182.0,88.0,14.0,88.0,40.0,16.903771599601985
12800330,Roller skating,male,32,191.0,92.0,8.0,84.0,39.3,17.680429424079595
15694956,"Horseback riding, grooming horse",female,27,165.0,66.0,30.0,104.0,40.6,23.793269910447773
13195146,"Swimming leisurely, not laps",female,50,170.0,72.0,18.0,102.0,40.4,26.67283440716419
12004059,"Boxing, sparring",male,33,187.0,90.0,6.0,86.0,39.1,16.67661453134325
19096890,Trampoline,male,62,197.0,101.0,17.0,103.0,40.3,20.632850725373142
19922090,"Cycling, <10 mph, leisure bicycling",male,37,191.0,90.0,9.0,95.0,39.4,11.113681002985071
11609353,"Canoeing, rowing, moderate",male,36,168.0,77.0,19.0,106.0,40.7,35.144657944875604
14156535,Darts (wall or lawn),male,23,193.0,93.0,6.0,84.0,38.9,4.791353226268657
14472780,"Loading, unloading car",female,33,145.0,46.0,12.0,93.0,40.0,5.680325845970152
10583829,"Speed skating, ice, competitive",female,31,177.0,72.0,10.0,93.0,39.4,37.06997545074624
11705813,"Racquetball, competitive",male,23,181.0,83.0,16.0,92.0,40.5,45.58234018388071
16435736,Shoveling snow by hand,male,26,180.0,88.0,4.0,91.0,38.8,7.24447354268657
13619012,Wrestling,male,23,198.0,96.0,14.0,96.0,40.0,27.660717162985083
17642651,Swimming backstroke,male,21,169.0,70.0,2.0,94.0,38.0,3.363125162189053
19126556,"Martial arts, kick boxing",female,61,175.0,78.0,8.0,82.0,39.4,21.41820803820901
15793708,"Boxing, in ring",male,40,192.0,90.0,14.0,91.0,40.4,51.89227880597019
18840383,Carrying moderate loads upstairs,female,27,164.0,59.0,4.0,86.0,39.1,6.481446044975117
13087308,"Riding, snow blower",female,63,155.0,60.0,30.0,109.0,40.8,18.5228016716418
14640211,Paddle boat,female,30,175.0,66.0,15.0,100.0,40.3,13.58338789253731
11164906,"Running, 5 mph (12 minute mile)",male,23,195.0,85.0,5.0,87.0,39.0,11.672095631840785
17918506,"Weight lifting, light workout",male,57,189.0,92.0,8.0,90.0,39.5,7.573767794626868
11378800,Paddle boat,female,62,165.0,69.0,18.0,97.0,40.7,17.040977537910443
14081183,"Riding, snow blower",male,38,206.0,105.0,26.0,114.0,40.7,28.09291586865673
19041762,Tai chi,male,46,188.0,87.0,20.0,93.0,40.5,23.873833265671635
18764895,"Racquetball, competitive",male,38,188.0,89.0,4.0,82.0,39.0,12.219362278208989
12890276,"Hockey, field hockey",female,43,175.0,72.0,23.0,100.0,40.7,45.47997733253727
15600880,"Football or baseball, playing catch",male,46,185.0,94.0,9.0,87.0,40.1,7.264309730149253
13589867,"Whitewater rafting, kayaking, canoeing",female,35,167.0,63.0,20.0,103.0,40.4,21.62415234626871
17404782,"Swimming laps, freestyle, slow",female,32,170.0,70.0,18.0,96.0,40.3,30.26812645970148
17660511,"Running, cross country",female,63,162.0,67.0,9.0,83.0,39.8,18.62221955999996
11921467,Billiards,female,31,162.0,60.0,12.0,92.0,39.6,6.182391259701493
18043428,"Stationary cycling, moderate",male,24,176.0,74.0,21.0,97.0,40.6,37.33068930029849
13212378,"Surfing, body surfing or board surfing",female,43,167.0,71.0,19.0,97.0,40.4,13.881810808358214
10622573,"Sailing, yachting, ocean sailing",male,60,172.0,76.0,14.0,102.0,40.2,10.94903387701493
14320607,Trampoline,female,67,168.0,64.0,6.0,93.0,39.3,4.614452346268659
15267748,"Canoeing, rowing, vigorous",male,67,197.0,102.0,8.0,75.0,39.6,33.606428179104505
11792698,"Horseback riding, grooming horse",female,50,167.0,70.0,13.0,92.0,40.1,10.935290716417915
18858634,Sky diving,male,40,184.0,92.0,11.0,95.0,40.0,10.413930717611944
19424749,"Aerobics, general",male,38,173.0,77.0,3.0,91.0,38.8,5.152974370746279
18497674,"Boxing, sparring",male,24,181.0,86.0,9.0,75.0,39.8,23.903147494925324
15440405,"Softball, officiating",male,35,189.0,86.0,28.0,110.0,40.4,33.03918994467661
17454866,"Hiking, cross country",female,35,167.0,69.0,11.0,96.0,39.8,15.620896076417916
10780511,Snow shoeing,male,32,199.0,94.0,3.0,84.0,38.5,7.744778748656708
14058232,"Martial arts, judo, karate, jujitsu",male,74,197.0,103.0,19.0,98.0,40.5,67.17216847880613
17768260,"Calisthenics, vigorous, pushups, situps…",female,23,148.0,47.0,8.0,87.0,39.5,10.32637166487561
16973865,"Diving, springboard or platform",male,52,197.0,100.0,26.0,96.0,40.5,26.755157970149263
16053929,Raking lawn,male,60,181.0,89.0,1.0,88.0,38.2,1.313521191641791
18657993,"Mowing lawn, walk, power mower",female,75,139.0,44.0,11.0,86.0,39.9,9.13651635184079
17633170,"Sailing, competition",male,72,196.0,92.0,25.0,110.0,40.5,39.47265904477622
13906871,"Stretching, hatha yoga",female,41,169.0,62.0,9.0,85.0,40.0,7.656091357611938
18839060,Snow shoeing,male,64,184.0,85.0,3.0,84.0,38.6,7.00325737910447
15295313,Taking out trash,female,54,174.0,69.0,7.0,78.0,39.6,4.970285115223883
14250390,"Martial arts, judo, karate, jujitsu",female,52,154.0,53.0,25.0,101.0,40.7,45.47936802985086
17902514,"Swimming laps, freestyle, fast",male,53,180.0,85.0,13.0,94.0,40.0,37.92807673432846
15900135,Carrying heavy loads,female,50,173.0,69.0,24.0,93.0,40.8,45.47997733253726
18869091,Raking lawn,female,53,179.0,78.0,6.0,89.0,39.5,6.907055254925374
19929063,"Boxing, punching bag",female,49,172.0,69.0,23.0,104.0,40.7,32.66187361432838
15776062,"Cross country skiing, racing",male,40,196.0,93.0,22.0,98.0,40.6,98.2993440262686
13703414,"Shuffleboard, lawn bowling",female,53,165.0,63.0,12.0,93.0,40.0,7.779576702089556
14415317,Handball,female,34,169.0,65.0,2.0,82.0,37.8,5.353965273631845
16861363,"Soccer, competitive",male,20,174.0,74.0,27.0,108.0,40.6,68.57945458388077
16131760,"Weight lifting, light workout",male,50,175.0,82.0,15.0,103.0,40.6,12.65724780895523
19223155,Taking out trash,female,32,150.0,49.0,8.0,82.0,39.5,4.033854586268658
18966396,"Running, general",female,74,159.0,62.0,20.0,104.0,40.3,34.05505549054722
14666704,"Boxing, sparring",female,26,147.0,50.0,10.0,92.0,40.3,15.44130975124375
19347445,"Skiing, water skiing",female,75,169.0,69.0,27.0,100.0,40.4,38.34219946029853
17609053,Mild stretching,female,55,176.0,70.0,11.0,90.0,40.2,6.61172398606965
12372384,Water volleyball,female,32,156.0,59.0,12.0,93.0,40.1,7.285635324179108
13873228,Playing tennis,female,39,155.0,56.0,6.0,81.0,39.1,8.071500389253728
14713831,"Walking, under 2.0 mph, very slow",male,44,185.0,85.0,26.0,103.0,40.7,15.161256183084577
18123763,"Water aerobics, water calisthenics",male,39,188.0,91.0,9.0,88.0,39.6,11.237166347462685
10119545,Water jogging,female,33,158.0,61.0,21.0,107.0,40.8,35.18106942208951
10736495,"Walk/run, playing with children, vigorous",male,68,179.0,85.0,13.0,91.0,40.0,18.96403836716423
10470649,Kayaking,female,28,157.0,57.0,25.0,110.0,41.0,24.45588658208961
11396446,"Horseback riding, trotting",female,73,157.0,58.0,2.0,79.0,38.4,2.587640809552244
19649571,"Carrying 25 to 49 lbs, upstairs",female,36,139.0,47.0,29.0,112.0,41.2,37.43309728517409
10429599,"Walking 3.5 mph, brisk pace",female,53,167.0,64.0,8.0,89.0,39.9,6.678318513034829
14672025,"Soccer, competitive",female,35,167.0,65.0,8.0,97.0,39.6,17.848506698507506
16182671,"Running, cross country",male,69,170.0,76.0,4.0,84.0,38.8,9.3883163287562
10439964,"Rowing machine, light",female,70,154.0,57.0,24.0,108.0,40.5,16.4389864835821
17061308,"Running, 5.2 mph (11.5 minute mile)",female,20,151.0,54.0,18.0,92.0,40.2,30.017906156417848
17663119,"Jumping rope, fast",male,44,178.0,74.0,26.0,112.0,40.3,79.23868604975131
16892019,"Calisthenics, vigorous, pushups, situps…",female,27,153.0,56.0,13.0,84.0,40.1,19.99361322348257
11383161,"Hockey, field hockey",female,65,166.0,68.0,18.0,101.0,40.4,33.61563541970145
19983656,"Ballet, twist, jazz, tap",female,31,170.0,67.0,29.0,111.0,41.1,30.035350266666672
12181996,"Skin diving, moderate",male,40,201.0,97.0,10.0,99.0,40.0,41.623384694527424
19173079,"Rock climbing, ascending rock",male,26,181.0,86.0,22.0,98.0,40.4,71.43094602348253
13889235,"Handball, team",male,37,185.0,87.0,11.0,96.0,39.5,26.282812987462652
15152588,Rugby,male,30,207.0,108.0,13.0,84.0,40.1,48.19096808597027
11185950,"Rock climbing, rappelling",male,66,164.0,75.0,27.0,114.0,40.7,55.61410271641785
17761176,Watering lawn or garden,male,22,191.0,92.0,2.0,84.0,38.1,0.9508732593034822
13736809,Squash,male,23,177.0,73.0,23.0,108.0,40.6,69.14852072636822
14782865,Kayaking,male,25,181.0,78.0,20.0,106.0,40.6,26.77276004776126
14709578,"Martial arts, kick boxing",female,41,167.0,65.0,22.0,100.0,40.7,49.08339342089564
19074707,Ski mobiling,female,30,145.0,49.0,11.0,90.0,40.0,12.948031874427857
11695937,Handball,male,65,181.0,83.0,18.0,100.0,40.0,61.52941629850751
10864387,"Swimming laps, freestyle, slow",female,44,171.0,70.0,17.0,105.0,40.4,28.586563878606952
11119002,Health club exercise,female,79,191.0,87.0,18.0,98.0,40.1,29.561538444179085
13293552,Snow shoeing,male,20,178.0,81.0,26.0,104.0,40.8,57.83866682507456
10377282,"Running, 10 mph (6 min mile)",male,51,190.0,94.0,21.0,105.0,40.4,108.4046290829851
17321883,"Football, competitive",male,20,176.0,79.0,26.0,103.0,40.8,63.43290045810932
13957620,"Skin diving, moderate",female,23,176.0,67.0,11.0,85.0,39.6,31.625190226666717
13510781,"Running, 8 mph (7.5 min mile)",male,28,165.0,74.0,20.0,95.0,40.6,68.56776499900502
18950762,"Basketball, officiating",male,36,193.0,98.0,11.0,93.0,39.8,25.89606374885571
11348433,"Climbing hills, carrying 21 to 42 lb",male,34,172.0,81.0,21.0,103.0,40.7,46.71584628179099
14935568,"Running, 10.9 mph (5.5 min mile)",male,25,194.0,99.0,1.0,78.0,37.7,6.115875716417907
11824402,"Rowing machine, very vigorous",female,76,155.0,59.0,9.0,89.0,39.9,21.868888925373152
11915715,Wrestling,female,21,177.0,77.0,16.0,97.0,40.3,25.355657399403
